"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"HLA-DMB",2.00194040042228,0,2.00884041228965,0,0.193919813059213,0,4.00776536684291,0,0.0652284695090881,0,4.19430061835639,0,5.11139333386005e-05,0.244,0,0,0,0.009,0,0.005,0,0,0.218031869040433,0,1.4385385075227,0.012
"RNF175",3.39200148306604,0,3.37832847071688,0,0.953687618586782,0.001,11.5056740611222,0,3.98122982843554,0.001,5.61999159230276,0,3.56234841787949e-05,0.954,0.0119350027397409,0.125,0,0.004,0,0.003,0,0.005,0.229530028788483,0.001,0.867554722381213,0.999
"SCGB1A1",2.34259829623577,0.875,2.33032650807185,0.876,0.949985569601601,0.807,5.48776677752676,0.875,3.85484966876168,0.807,4.23047855111019,0.875,4.42274768314716e-08,0.989,0,0.585,0,0.089,0,0.073,0,0.097,0.294901710643216,0.884,1.43728771508185,0.965
"N4BP1",2.54372790275691,0.001,2.54032902353701,0.001,0.997243755612193,0,6.47055164326409,0.001,8.81501613725157,0,11.6548804227633,0.001,2.7136724059187e-05,0.792,0.00016,0.255,0,0.004,0,0.004,0,0.008,0.26906446911248,0.002,0.302276236300199,0.686
"LINC01136",2.15394362955134,0.092,2.15360340548159,0.092,0.996367917687053,0.089,4.63947315928479,0.092,8.25547817224393,0.089,5.01247549467624,0.09,3.12926676083762e-05,0.151,0.00153078348044023,0.534,0,0.043,0,0.035,0,0.028,0.21942710401063,0.101,1.38076893879009,0.002
"ARHGAP26",3.00976435146558,0.112,2.99827917727225,0.113,0.951865988393248,0.038,9.05868145135302,0.112,3.91778494988958,0.038,6.62784567726071,0.105,1.00563435212719e-05,0.944,0.000166666666666667,0.73,0,0.016,0,0.014,0,0.013,0.237508368882183,0.178,2.93269937897721,0.955
"MYH10",2.06018598444798,0.006,2.04733503797573,0.008,0.999999653626224,0.023,4.24436629051591,0.006,22.7792593850858,0.023,4.58042806152696,0.006,5.80100642843651e-07,0.972,0,0.435,0,0.038,0,0.027,0,0.028,0.328098138496297,0.009,0.20093645921506,0.538
"OR2A7",2.30086936519733,0,2.29399073772595,0,0.999558714663653,0,5.29399983570354,0,11.7780703244437,0,9.14428181298445,0,0.000149614031433082,0.421,8.69565217391304e-05,0.004,0,0.024,0,0.019,0,0.031,0.251285523135751,0,0.176916089119274,0.002
"ZNF570",2.93386600481884,0.152,2.91316452756142,0.152,0.9980417296639,0.157,8.60756973423167,0.152,9.29531170375403,0.157,26.7740881418937,0.148,5.67794483169278e-06,0.78,0,0.532,0,0.106,0,0.077,0,0.134,0.385784031092887,0.13,2.01306323034841,0.964
"IFITM2",5.39478637494919,0,5.36370606485642,0,0.991558565847081,0,29.1037200313374,0,6.93689485306608,0,8.50814433815905,0,3.27421147725826e-06,0.584,-0.00019047619047619,0.24,0,0.003,0,0.002,0,0.006,0.288044163222195,0.002,0.154556541916493,0.026
"TBPL1",4.14237515945707,0.953,4.14291032074254,0.953,0.996165500582414,0.988,17.159271961687,0.953,8.1640054357058,0.983,16.4117367955252,0.951,6.09209646117078e-05,0.808,-0.000105263157894737,0.369,0,0.066,0,0.051,0,0.085,0.480089502084115,0.951,1.26696700692882,0.692
"CD300LF",3.82137590113322,0,3.8146600638453,0,0.998705450971314,0,14.6029137777617,0,10.191948360795,0,14.1581195825543,0,0.000260483650850511,0.886,0,0.139,0,0.007,0,0.005,0,0.014,0.328259405743484,0,1.86718340925898,0.28
"ETFA",3.40758542022264,0,3.39065032812697,0,0.999899484884246,0,11.6116383961139,0,14.1912688975709,0,11.8178712393383,0,0.000138784467910887,0.546,0.000340909090909091,0.011,0,0.009,0,0.007,0,0.003,0.363553021892358,0,0.656755192196355,0.004
"CXCR1",3.68698500789544,0.016,3.67772238560392,0.016,0.993839803287102,0.017,13.5938584484457,0.016,7.36368269067436,0.017,13.2416870473103,0.016,1.73403239589052e-05,0.812,4e-04,0.748,0,0.009,0,0.009,0,0.016,0.347598611145287,0.021,2.63665423360791,0.429
"FTSJ2",5.80111338075952,0,5.78988819910559,0,0.988842987758582,0,33.6529164564271,0,6.36079497197214,0,31.1023184354661,0,2.85004203569881e-05,0.769,-0.000250448585231194,0.007,0,0.013,0,0.011,0,0.007,0.218963136598927,0,1.64224594225807,0.09
"PHF19",2.0222226218792,0.054,2.02211107660127,0.057,0.999998203239088,0.004,4.08938433244001,0.054,20.551044674707,0.004,4.2158283158694,0.051,0.000115988134638845,0.772,0.00083982683982684,0.591,0,0.061,0,0.048,0,0.082,0.515288945306174,0.079,2.01676533874128,0.138
"CYB5D1",0.28854358983627,0.277,0.287367654945794,0.277,0.999963283536113,0.232,0.0832574032356114,0.277,16.0525734669611,0.232,0.0844259095096513,0.27,3.03340860490025e-05,0.912,-8.33333333333333e-05,0.728,0,0.069,0,0.052,0,0.064,0.410710050476505,0.28,0.101419657324638,0.543
"RLF",4.45238115882748,0,4.44199917701852,0,0.998985754207678,0.003,19.8236979834819,0,10.396806522847,0.003,19.4416545581224,0,5.96220774015863e-07,0.794,-0.000181818181818182,0.175,0,0.055,0,0.043,0,0.035,0.0343676669866302,0,2.73328102792932,0.055
"LIPA",4.94668906648809,0.001,4.93112681933892,0.001,0.963457264669091,0.001,24.4697327205128,0.001,4.37260064549007,0.001,23.5612667505765,0,2.90146403861526e-07,0.963,0.000105263157894737,0.166,0,0.023,0,0.016,0,0.007,0.473996310168113,0.002,0.845911776104679,0.777
"FAM135A",5.31448782533242,0.182,5.27238551229682,0.183,0.958813161804239,0.222,28.2437808456065,0.182,4.17462204858162,0.222,26.2999760481138,0.176,4.42889598207015e-05,0.455,0.000111111111111111,0.48,0,0.077,0,0.057,0,0.087,0.446244218019228,0.184,0.878609593680476,0.153
"ANTXR2",2.86344725796727,0.001,2.87676431866556,0.001,0.968959998898994,0.001,8.19933019916027,0.001,4.64370647188721,0.001,6.91698035675619,0.001,0.000418546585494586,0.681,0,0.69,0,0.007,0,0.005,0,0.004,0.301050110142955,0.002,0.137985987842433,0.027
"KCNJ15",2.61693080308992,0,2.60593856042568,0,0.999993885354309,0,6.84832682816083,0,18.5748258875488,0,8.25994285432257,0,0.000188531262509212,0.726,0,0.002,0,0.004,0,0.003,0,0.004,0.286706833611302,0,1.32812261400993,0.01
"MRPL57",3.05856478792193,0,3.05381782778944,0,0.966302966667677,0,9.35481856191594,0,4.50713436385255,0,9.50005908660185,0,0.000124558256542054,0.694,8.2815734989648e-06,0.19,0,0.01,0,0.01,0,0.001,0.273152978219365,0,0.669287992369638,0.437
"LIMK2",0.216273663297755,0.017,0.217107091226192,0.02,0.957159878899542,0.012,0.0467742974362378,0.017,4.10964837778155,0.012,0.0551899969025605,0.014,6.65353027499056e-05,0.636,-0.000105263157894737,0.354,0,0.013,0,0.014,0,0.017,0.0259006790121054,0.028,1.15313081954562,0.092
"SORD",2.77459699085458,0,2.75282601432155,0,0.997537342074603,0,7.69838846165928,0,8.91005605571599,0,7.89391106265738,0,3.819989496987e-05,0.74,0.00028855614973262,0.401,0,0.029,0,0.025,0,0.042,0.281886115768257,0,1.71929726691693,0.156
"LOC388210",3.21360951650716,0,3.19364150849152,0,0.998152301613561,0,10.3272861245854,0,9.39289960930864,0,10.298948529846,0,1.84584537518163e-05,0.604,0,0.008,0,0.04,0,0.029,0,0.026,0.31422280216665,0,1.79664948631231,0.013
"NLRP2",2.73980308356209,0.061,2.73223033944316,0.059,0.996919154998453,0.128,7.50652093669634,0.061,8.53295396636657,0.128,7.47817056228704,0.06,2.72477772911827e-05,0.81,0,0.567,0,0.055,0,0.037,0,0.061,0.279843724184538,0.081,0.192364677296456,0.629
"CD177",1.99957534109535,0.018,1.99239685546418,0.018,0.313768022703026,0.008,3.99830154471661,0.018,0.172243927297435,0.008,4.13715927757806,0.017,5.55494747471333e-05,0.625,0,0.279,0,0.093,0,0.061,0,0.109,0.217554189936093,0.03,0.627406048521731,0.114
"LINC01093",2.15318337539364,0,2.14326053619433,0.001,0.132065451049921,0,4.63619864807156,0,0.0308306437914048,0,4.55712639536919,0,0.000724881599842808,0.897,0.000181818181818182,0.389,0,0.051,0,0.039,0,0.053,0.228655216769636,0.002,0.159241148043851,0.823
